office,funding_year,account,start_page,label,check_page,expected,actual,status,basis
SENATOR BENJAMIN L. CARDIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,740,TRAVEL AND TRANSPORTATION OF PERSONS,744,10233.1,10233.1,ok,segment
SENATOR BENJAMIN L. CARDIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,740,OTHER CONTRACTUAL SERVICES,744,50.0,50.0,ok,segment
SENATOR BENJAMIN L. CARDIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,740,ACQUISITION OF ASSETS,744,906.99,906.99,ok,segment
INTERN COMPENSATION - CARDIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,745,PERSONNEL COMP. FULL-TIME PERMANENT,745,12099.95,12099.95,ok,segment
INTERN COMPENSATION - CARDIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,745,NET PAYROLL EXPENSES,745,12099.95,12099.95,ok,block_running_total
SENATOR THOMAS R. CARPER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,748,TRAVEL AND TRANSPORTATION OF PERSONS,749,4464.51,4464.51,ok,segment
SENATOR THOMAS R. CARPER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,751,PERSONNEL COMP. FULL-TIME PERMANENT,752,1695201.01,1695201.01,ok,segment
SENATOR THOMAS R. CARPER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,751,PERSONNEL BENEFITS,752,6132.55,0.0,no_records,segment
SENATOR THOMAS R. CARPER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,751,NET PAYROLL EXPENSES,752,1701333.56,1695201.01,fail,block_running_total
SENATOR THOMAS R. CARPER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,751,TRAVEL AND TRANSPORTATION OF PERSONS,761,21049.58,21049.58,ok,segment
SENATOR THOMAS R. CARPER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,751,ACQUISITION OF ASSETS,761,176.22,176.22,ok,segment
INTERN COMPENSATION - CARPER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,762,PERSONNEL COMP. FULL-TIME PERMANENT,762,18950.0,18950.0,ok,segment
INTERN COMPENSATION - CARPER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,762,NET PAYROLL EXPENSES,762,18950.0,18950.0,ok,block_running_total
SENATOR ROBERT CASEY,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,763,TRAVEL AND TRANSPORTATION OF PERSONS,763,378.33,378.33,ok,segment
SENATOR ROBERT CASEY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,765,PERSONNEL BENEFITS,765,3321.9,0.0,no_records,segment
SENATOR ROBERT CASEY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,765,NET PAYROLL EXPENSES,765,3321.9,0.0,no_records,block_running_total
SENATOR ROBERT CASEY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,765,TRAVEL AND TRANSPORTATION OF PERSONS,767,9007.93,8053.37,fail,segment
SENATOR ROBERT CASEY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,765,OTHER CONTRACTUAL SERVICES,767,10.0,10.0,ok,segment
SENATOR ROBERT CASEY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,765,ACQUISITION OF ASSETS,768,98586.24,98586.24,ok,segment
SENATOR ROBERT CASEY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,770,PERSONNEL COMP. FULL-TIME PERMANENT,772,2124749.31,2124749.31,ok,segment
SENATOR ROBERT CASEY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,770,PERSONNEL BENEFITS,772,4597.05,0.0,no_records,segment
SENATOR ROBERT CASEY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,770,NET PAYROLL EXPENSES,772,2129346.36,2124749.31,fail,block_running_total
SENATOR ROBERT CASEY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,770,TRAVEL AND TRANSPORTATION OF PERSONS,795,83708.24,83708.24,ok,segment
SENATOR ROBERT CASEY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,770,OTHER CONTRACTUAL SERVICES,795,2010.0,2010.0,ok,segment
SENATOR ROBERT CASEY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,770,ACQUISITION OF ASSETS,795,11896.64,11896.64,ok,segment
INTERN COMPENSATION - CASEY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,796,PERSONNEL COMP. FULL-TIME PERMANENT,796,48197.8,48197.8,ok,segment
INTERN COMPENSATION - CASEY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,796,NET PAYROLL EXPENSES,796,48197.8,48197.8,ok,block_running_total
SENATOR BILL CASSIDY,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,797,OTHER CONTRACTUAL SERVICES,797,10000.0,10000.0,ok,segment
SENATOR BILL CASSIDY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,799,PERSONNEL BENEFITS,799,532.3,0.0,no_records,segment
SENATOR BILL CASSIDY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,799,NET PAYROLL EXPENSES,799,532.3,0.0,no_records,block_running_total
SENATOR BILL CASSIDY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,799,TRAVEL AND TRANSPORTATION OF PERSONS,801,7842.48,7842.48,ok,segment
SENATOR BILL CASSIDY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,799,OTHER CONTRACTUAL SERVICES,801,1012.0,1012.0,ok,segment
SENATOR BILL CASSIDY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,799,ACQUISITION OF ASSETS,802,54023.31,54023.31,ok,segment
SENATOR BILL CASSIDY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,804,PERSONNEL COMP. FULL-TIME PERMANENT,805,1666059.63,1666059.63,ok,segment
SENATOR BILL CASSIDY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,804,PERSONNEL BENEFITS,805,2483.13,0.0,no_records,segment
SENATOR BILL CASSIDY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,804,NET PAYROLL EXPENSES,805,1668542.76,1666059.63,fail,block_running_total
SENATOR BILL CASSIDY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,804,TRAVEL AND TRANSPORTATION OF PERSONS,815,46211.8,46211.8,ok,segment
SENATOR BILL CASSIDY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,804,OTHER CONTRACTUAL SERVICES,815,520.0,520.0,ok,segment
SENATOR BILL CASSIDY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,804,ACQUISITION OF ASSETS,816,1024.75,1024.75,ok,segment
INTERN COMPENSATION - CASSIDY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,817,PERSONNEL COMP. FULL-TIME PERMANENT,817,4500.0,4500.0,ok,segment
INTERN COMPENSATION - CASSIDY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,817,NET PAYROLL EXPENSES,817,4500.0,4500.0,ok,block_running_total
SENATOR SUSAN M. COLLINS,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,820,PERSONNEL BENEFITS,820,1289.66,0.0,no_records,segment
SENATOR SUSAN M. COLLINS,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,820,NET PAYROLL EXPENSES,820,1289.66,0.0,no_records,block_running_total
SENATOR SUSAN M. COLLINS,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,820,TRAVEL AND TRANSPORTATION OF PERSONS,822,12607.5,12607.5,ok,segment
SENATOR SUSAN M. COLLINS,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,820,OTHER CONTRACTUAL SERVICES,822,4731.0,4731.0,ok,segment
SENATOR SUSAN M. COLLINS,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,820,ACQUISITION OF ASSETS,823,94200.1,94200.1,ok,segment
SENATOR SUSAN M. COLLINS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,825,PERSONNEL COMP. FULL-TIME PERMANENT,826,1505844.37,1505844.37,ok,segment
SENATOR SUSAN M. COLLINS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,825,RE-EMPLOYED ANNUITANTS,826,36814.0,0.0,no_records,segment
SENATOR SUSAN M. COLLINS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,825,PERSONNEL BENEFITS,826,1345.43,0.0,no_records,segment
SENATOR SUSAN M. COLLINS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,825,NET PAYROLL EXPENSES,826,1544003.8,1505844.37,fail,block_running_total
SENATOR SUSAN M. COLLINS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,825,TRAVEL AND TRANSPORTATION OF PERSONS,838,52063.4,52063.4,ok,segment
SENATOR SUSAN M. COLLINS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,825,OTHER CONTRACTUAL SERVICES,838,3230.0,3230.0,ok,segment
SENATOR SUSAN M. COLLINS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,825,ACQUISITION OF ASSETS,838,269.62,269.62,ok,segment
INTERN COMPENSATION - COLLINS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,839,PERSONNEL COMP. FULL-TIME PERMANENT,839,24171.99,24171.99,ok,segment
INTERN COMPENSATION - COLLINS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,839,NET PAYROLL EXPENSES,839,24171.99,24171.99,ok,block_running_total
SENATOR CHRISTOPHER A. COONS,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,842,PERSONNEL BENEFITS,842,1560.84,0.0,no_records,segment
SENATOR CHRISTOPHER A. COONS,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,842,NET PAYROLL EXPENSES,842,1560.84,0.0,no_records,block_running_total
SENATOR CHRISTOPHER A. COONS,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,842,TRAVEL AND TRANSPORTATION OF PERSONS,843,5028.51,5028.51,ok,segment
SENATOR CHRISTOPHER A. COONS,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,842,OTHER CONTRACTUAL SERVICES,843,1209.97,1209.97,ok,segment
SENATOR CHRISTOPHER A. COONS,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,842,ACQUISITION OF ASSETS,843,11913.39,11913.39,ok,segment
SENATOR CHRISTOPHER A. COONS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,845,PERSONNEL COMP. FULL-TIME PERMANENT,846,1779502.13,1779502.13,ok,segment
SENATOR CHRISTOPHER A. COONS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,845,RE-EMPLOYED ANNUITANTS,846,1926.0,0.0,no_records,segment
SENATOR CHRISTOPHER A. COONS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,845,PERSONNEL BENEFITS,846,3557.42,0.0,no_records,segment
SENATOR CHRISTOPHER A. COONS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,845,NET PAYROLL EXPENSES,846,1784985.55,1779502.13,fail,block_running_total
SENATOR CHRISTOPHER A. COONS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,845,TRAVEL AND TRANSPORTATION OF PERSONS,854,20848.3,20848.3,ok,segment
SENATOR CHRISTOPHER A. COONS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,845,OTHER CONTRACTUAL SERVICES,854,40.0,40.0,ok,segment
SENATOR CHRISTOPHER A. COONS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,845,ACQUISITION OF ASSETS,854,27.13,27.13,ok,segment
INTERN COMPENSATION - COONS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,855,PERSONNEL COMP. FULL-TIME PERMANENT,855,52531.59,52531.59,ok,segment
INTERN COMPENSATION - COONS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,855,NET PAYROLL EXPENSES,855,52531.59,52531.59,ok,block_running_total
SENATOR JOHN CORNYN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,858,PERSONNEL BENEFITS,858,285.46,0.0,no_records,segment
SENATOR JOHN CORNYN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,858,NET PAYROLL EXPENSES,858,285.46,0.0,no_records,block_running_total
SENATOR JOHN CORNYN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,858,TRAVEL AND TRANSPORTATION OF PERSONS,860,13523.61,13523.61,ok,segment
SENATOR JOHN CORNYN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,858,OTHER CONTRACTUAL SERVICES,860,68.39,68.39,ok,segment
SENATOR JOHN CORNYN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,862,PERSONNEL COMP. FULL-TIME PERMANENT,863,2438577.61,2438577.61,ok,segment
SENATOR JOHN CORNYN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,862,PERSONNEL BENEFITS,863,1997.21,0.0,no_records,segment
SENATOR JOHN CORNYN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,862,NET PAYROLL EXPENSES,863,2440574.82,2438577.61,fail,block_running_total
SENATOR JOHN CORNYN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,862,TRAVEL AND TRANSPORTATION OF PERSONS,869,51758.89,51758.89,ok,segment
SENATOR JOHN CORNYN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,862,OTHER CONTRACTUAL SERVICES,869,10242.13,10242.13,ok,segment
SENATOR JOHN CORNYN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,862,ACQUISITION OF ASSETS,869,7560.0,7560.0,ok,segment
INTERN COMPENSATION - CORNYN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,870,PERSONNEL COMP. FULL-TIME PERMANENT,870,27000.0,27000.0,ok,segment
INTERN COMPENSATION - CORNYN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,870,NET PAYROLL EXPENSES,870,27000.0,27000.0,ok,block_running_total
SENATOR CATHERINE CORTEZ MASTO,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,871,TRAVEL AND TRANSPORTATION OF PERSONS,871,90.06,90.06,ok,segment
SENATOR CATHERINE CORTEZ MASTO,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,871,ACQUISITION OF ASSETS,871,1771.52,1771.52,ok,segment
SENATOR CATHERINE CORTEZ MASTO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,873,PERSONNEL BENEFITS,873,796.81,0.0,no_records,segment
SENATOR CATHERINE CORTEZ MASTO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,873,NET PAYROLL EXPENSES,873,796.81,0.0,no_records,block_running_total
SENATOR CATHERINE CORTEZ MASTO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,873,TRAVEL AND TRANSPORTATION OF PERSONS,877,59332.5,59332.5,ok,segment
SENATOR CATHERINE CORTEZ MASTO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,873,OTHER CONTRACTUAL SERVICES,878,3102.69,3102.69,ok,segment
SENATOR CATHERINE CORTEZ MASTO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,873,ACQUISITION OF ASSETS,878,11363.78,11363.78,ok,segment
SENATOR CATHERINE CORTEZ MASTO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,880,PERSONNEL COMP. FULL-TIME PERMANENT,881,1763273.98,1763273.98,ok,segment
SENATOR CATHERINE CORTEZ MASTO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,880,PERSONNEL BENEFITS,881,5196.19,0.0,no_records,segment
SENATOR CATHERINE CORTEZ MASTO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,880,NET PAYROLL EXPENSES,881,1768470.17,1763273.98,fail,block_running_total
SENATOR CATHERINE CORTEZ MASTO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,880,TRAVEL AND TRANSPORTATION OF PERSONS,885,36208.03,36208.03,ok,segment
SENATOR CATHERINE CORTEZ MASTO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,880,OTHER CONTRACTUAL SERVICES,885,19445.5,19445.5,ok,segment
SENATOR CATHERINE CORTEZ MASTO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,880,ACQUISITION OF ASSETS,885,42.39,42.39,ok,segment
INTERN COMPENSATION - CORTEZ MASTO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,886,PERSONNEL COMP. FULL-TIME PERMANENT,886,31612.95,31612.95,ok,segment
INTERN COMPENSATION - CORTEZ MASTO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,886,NET PAYROLL EXPENSES,886,31612.95,31612.95,ok,block_running_total
SENATOR TOM COTTON,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,889,TRAVEL AND TRANSPORTATION OF PERSONS,890,1057.15,1057.15,ok,segment
SENATOR TOM COTTON,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,889,OTHER CONTRACTUAL SERVICES,890,38750.0,38750.0,ok,segment
SENATOR TOM COTTON,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,889,ACQUISITION OF ASSETS,890,50944.12,50944.12,ok,segment
SENATOR TOM COTTON,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,892,PERSONNEL COMP. FULL-TIME PERMANENT,893,1536163.78,1536163.78,ok,segment
SENATOR TOM COTTON,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,892,PERSONNEL BENEFITS,893,691.1,0.0,no_records,segment
SENATOR TOM COTTON,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,892,NET PAYROLL EXPENSES,893,1536854.88,1536163.78,fail,block_running_total
SENATOR TOM COTTON,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,892,TRAVEL AND TRANSPORTATION OF PERSONS,901,31883.22,31883.22,ok,segment
INTERN COMPENSATION - COTTON,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,902,PERSONNEL COMP. FULL-TIME PERMANENT,902,10980.0,10980.0,ok,segment
INTERN COMPENSATION - COTTON,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,902,NET PAYROLL EXPENSES,902,10980.0,10980.0,ok,block_running_total
SENATOR KEVIN CRAMER,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,903,OTHER CONTRACTUAL SERVICES,903,2000.0,2000.0,ok,segment
SENATOR KEVIN CRAMER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,905,TRAVEL AND TRANSPORTATION OF PERSONS,906,3278.61,3278.61,ok,segment
SENATOR KEVIN CRAMER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,905,OTHER CONTRACTUAL SERVICES,906,1105.05,1105.05,ok,segment
SENATOR KEVIN CRAMER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,905,ACQUISITION OF ASSETS,906,9404.46,9404.46,ok,segment
SENATOR KEVIN CRAMER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,908,PERSONNEL COMP. FULL-TIME PERMANENT,909,1470000.66,1470000.66,ok,segment
SENATOR KEVIN CRAMER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,908,NET PAYROLL EXPENSES,909,1470000.66,1470000.66,ok,block_running_total
SENATOR KEVIN CRAMER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,908,TRAVEL AND TRANSPORTATION OF PERSONS,917,73943.43,73943.43,ok,segment
SENATOR KEVIN CRAMER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,908,OTHER CONTRACTUAL SERVICES,917,309.0,309.0,ok,segment
SENATOR KEVIN CRAMER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,908,ACQUISITION OF ASSETS,918,2591.06,2591.06,ok,segment
INTERN COMPENSATION - CRAMER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,919,PERSONNEL COMP. FULL-TIME PERMANENT,919,8250.4,8250.4,ok,segment
INTERN COMPENSATION - CRAMER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,919,NET PAYROLL EXPENSES,919,8250.4,8250.4,ok,block_running_total
SENATOR MICHAEL D. CRAPO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,922,PERSONNEL BENEFITS,922,596.78,0.0,no_records,segment
SENATOR MICHAEL D. CRAPO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,922,NET PAYROLL EXPENSES,922,596.78,0.0,no_records,block_running_total
SENATOR MICHAEL D. CRAPO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,922,TRAVEL AND TRANSPORTATION OF PERSONS,923,5116.02,1627.57,fail,segment
SENATOR MICHAEL D. CRAPO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,922,OTHER CONTRACTUAL SERVICES,923,42410.79,42410.79,ok,segment
SENATOR MICHAEL D. CRAPO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,922,ACQUISITION OF ASSETS,923,44311.9,44311.9,ok,segment
SENATOR MICHAEL D. CRAPO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,925,PERSONNEL COMP. FULL-TIME PERMANENT,926,1491907.63,1491907.63,ok,segment
SENATOR MICHAEL D. CRAPO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,925,PERSONNEL BENEFITS,926,2373.44,0.0,no_records,segment
SENATOR MICHAEL D. CRAPO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,925,NET PAYROLL EXPENSES,926,1494281.07,1491907.63,fail,block_running_total
SENATOR MICHAEL D. CRAPO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,925,TRAVEL AND TRANSPORTATION OF PERSONS,928,13053.51,13053.51,ok,segment
SENATOR MICHAEL D. CRAPO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,925,OTHER CONTRACTUAL SERVICES,929,652.65,652.65,ok,segment
SENATOR MICHAEL D. CRAPO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,925,ACQUISITION OF ASSETS,929,9925.83,9925.83,ok,segment
INTERN COMPENSATION - CRAPO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,930,PERSONNEL COMP. FULL-TIME PERMANENT,930,36489.99,36489.99,ok,segment
INTERN COMPENSATION - CRAPO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,930,NET PAYROLL EXPENSES,930,36489.99,36489.99,ok,block_running_total
SENATOR TED CRUZ,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,933,PERSONNEL BENEFITS,933,265.0,0.0,no_records,segment
SENATOR TED CRUZ,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,933,NET PAYROLL EXPENSES,933,265.0,0.0,no_records,block_running_total
SENATOR TED CRUZ,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,933,TRAVEL AND TRANSPORTATION OF PERSONS,936,24540.55,24540.55,ok,segment
SENATOR TED CRUZ,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,933,OTHER CONTRACTUAL SERVICES,937,594.08,594.08,ok,segment
SENATOR TED CRUZ,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,933,ACQUISITION OF ASSETS,937,49463.06,49463.06,ok,segment
SENATOR TED CRUZ,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,939,PERSONNEL COMP. FULL-TIME PERMANENT,941,2314691.7,2314691.7,ok,segment
SENATOR TED CRUZ,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,939,PERSONNEL BENEFITS,941,3485.85,0.0,no_records,segment
SENATOR TED CRUZ,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,939,NET PAYROLL EXPENSES,941,2318177.55,2314691.7,fail,block_running_total
